exp,model_type,target_type,condition,model,rel_surp,by_surp,verb_by_surp,det_surp,noun_surp,NP_surp,RC_surp,verb_surp,extra_surp,main_surp
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,0.0016412734985351562,-0.0002570152282714844,0.0013842582702636719,-0.00033485889434814453,-0.0036897659301757812,-0.004024624824523926,-0.002640366554260254,-0.0011510848999023438,-0.0005464553833007812,-0.001697540283203125
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,0.0041522979736328125,-0.008200645446777344,-0.004048347473144531,0.0006660223007202148,0.004486083984375,0.005152106285095215,0.0011037588119506836,-0.0031681060791015625,0.000152587890625,-0.0030155181884765625
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,0.007334709167480469,0.017038345336914062,0.02437305450439453,0.00014865398406982422,0.0107879638671875,0.010936617851257324,0.035309672355651855,-0.0009546279907226562,0.0023670196533203125,0.0014123916625976562
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,0.0046234130859375,0.0002765655517578125,0.0048999786376953125,-0.0001087188720703125,0.00316619873046875,0.0030574798583984375,0.00795745849609375,0.004822731018066406,-0.00543975830078125,-0.0006170272827148438
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,0.011189460754394531,-0.01680755615234375,-0.005618095397949219,-0.0009666681289672852,-0.00046825408935546875,-0.001434922218322754,-0.007053017616271973,0.009609222412109375,-0.00412750244140625,0.005481719970703125
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,0.10147476196289062,-0.04492473602294922,0.056550025939941406,0.04359614849090576,-0.0077610015869140625,0.0358351469039917,0.0923851728439331,0.48908329010009766,0.33182716369628906,0.8209104537963867
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,-0.026262283325195312,-0.17423057556152344,-0.20049285888671875,-0.007881879806518555,0.19840049743652344,0.19051861763000488,-0.009974241256713867,0.008831024169921875,-0.006008148193359375,0.0028228759765625
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,0.5363016128540039,-0.04235076904296875,0.49395084381103516,0.08358824253082275,-0.060161590576171875,0.02342665195465088,0.517377495765686,-0.036902427673339844,-0.27694225311279297,-0.3138446807861328
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,0.3623342514038086,0.013895034790039062,0.37622928619384766,0.05153083801269531,0.36806154251098633,0.41959238052368164,0.7958216667175293,0.10572433471679688,0.056921958923339844,0.16264629364013672
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,0.3314695358276367,-0.09050464630126953,0.2409648895263672,-0.0011591911315917969,-0.5301084518432617,-0.5312676429748535,-0.29030275344848633,0.2846097946166992,-0.014108657836914062,0.27050113677978516
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,0.0021696090698242188,-0.00107574462890625,0.0010938644409179688,0.0002263784408569336,-0.0032892227172851562,-0.0030628442764282227,-0.001968979835510254,-0.0043964385986328125,-4.00543212890625e-05,-0.004436492919921875
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,0.0009832382202148438,0.0011858940124511719,0.0021691322326660156,0.0004334449768066406,0.003090381622314453,0.0035238265991210938,0.005692958831787109,-0.003414154052734375,-0.000179290771484375,-0.00359344482421875
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,0.004748344421386719,0.0007829666137695312,0.00553131103515625,0.00024271011352539062,0.007887840270996094,0.008130550384521484,0.013661861419677734,0.0014390945434570312,0.0033044815063476562,0.0047435760498046875
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,0.003238677978515625,0.00081634521484375,0.004055023193359375,0.00010716915130615234,0.0014586448669433594,0.0015658140182495117,0.005620837211608887,0.0017671585083007812,0.0001373291015625,0.0019044876098632812
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,0.0042572021484375,-0.0021746158599853516,0.0020825862884521484,0.0003091096878051758,-0.0017518997192382812,-0.0014427900314331055,0.000639796257019043,0.0060253143310546875,-0.00487518310546875,0.0011501312255859375
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,-0.28760433197021484,-0.10764670372009277,-0.3952510356903076,0.01647937297821045,0.08935928344726562,0.10583865642547607,-0.28941237926483154,0.3737163543701172,0.1564788818359375,0.5301952362060547
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,0.06848335266113281,-0.08535003662109375,-0.016866683959960938,-0.016756772994995117,0.23302268981933594,0.21626591682434082,0.19939923286437988,0.041481971740722656,-0.03493213653564453,0.006549835205078125
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,0.5044498443603516,0.019762039184570312,0.5242118835449219,0.09067165851593018,-0.03428459167480469,0.05638706684112549,0.5805989503860474,-0.03506278991699219,-0.2184581756591797,-0.2535209655761719
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,0.1833171844482422,0.06330633163452148,0.24662351608276367,0.018911123275756836,0.27365922927856445,0.2925703525543213,0.539193868637085,0.19518756866455078,0.0621795654296875,0.2573671340942383
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,0.27350330352783203,0.05770540237426758,0.3312087059020996,0.02858257293701172,-0.42229652404785156,-0.39371395111083984,-0.06250524520874023,0.25174903869628906,0.0077762603759765625,0.2595252990722656
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,0.015148162841796875,-0.009604454040527344,0.005543708801269531,-0.0007345676422119141,-0.007721900939941406,-0.00845646858215332,-0.002912759780883789,-0.034781455993652344,-0.004982471466064453,-0.0397639274597168
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,-0.0034093856811523438,0.0010461807250976562,-0.0023632049560546875,0.001050710678100586,0.01318359375,0.014234304428100586,0.011871099472045898,-0.0013065338134765625,-0.001999378204345703,-0.0033059120178222656
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,-0.003909111022949219,5.7220458984375e-06,-0.0039033889770507812,0.0007829666137695312,0.0033969879150390625,0.004179954528808594,0.0002765655517578125,-0.0031042098999023438,-0.0014781951904296875,-0.004582405090332031
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,-0.010745048522949219,-0.00156402587890625,-0.012309074401855469,-0.0003113746643066406,0.010661125183105469,0.010349750518798828,-0.0019593238830566406,-0.0056171417236328125,0.0021250247955322266,-0.003492116928100586
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,0.02949810028076172,0.0032372474670410156,0.032735347747802734,0.0003224611282348633,0.010006904602050781,0.010329365730285645,0.04306471347808838,0.010567665100097656,-0.0021190643310546875,0.008448600769042969
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,0.25483083724975586,0.32252025604248047,0.5773510932922363,-0.04198503494262695,-0.41957664489746094,-0.4615616798400879,0.11578941345214844,-0.25257301330566406,-0.043192386627197266,-0.29576539993286133
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,0.17767906188964844,-0.1456441879272461,0.032034873962402344,-0.0003701448440551758,-0.41726016998291016,-0.41763031482696533,-0.385595440864563,-0.1517343521118164,0.020647048950195312,-0.1310873031616211
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,0.2748832702636719,-0.0840911865234375,0.19079208374023438,0.0463331937789917,-0.33857154846191406,-0.29223835468292236,-0.10144627094268799,0.12286043167114258,0.0581965446472168,0.18105697631835938
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,-0.05347585678100586,0.04171276092529297,-0.01176309585571289,0.01778542995452881,-0.7920751571655273,-0.7742897272109985,-0.7860528230667114,0.1019282341003418,0.006787538528442383,0.10871577262878418
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,-0.39712047576904297,-0.3526749610900879,-0.7497954368591309,-0.013943910598754883,0.2843017578125,0.2703578472137451,-0.47943758964538574,0.059515953063964844,-0.008104801177978516,0.05141115188598633
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,0.015056610107421875,-0.00547480583190918,0.009581804275512695,0.0024895668029785156,-0.009238243103027344,-0.006748676300048828,0.002833127975463867,0.004206657409667969,-0.00737452507019043,-0.003167867660522461
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,0.0045948028564453125,0.0005419254302978516,0.005136728286743164,-0.00010442733764648438,0.0027036666870117188,0.0025992393493652344,0.0077359676361083984,-0.004398345947265625,-0.0008139610290527344,-0.005212306976318359
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,0.0035963058471679688,0.0013742446899414062,0.004970550537109375,-0.0002872943878173828,0.00823974609375,0.007952451705932617,0.012923002243041992,-0.0022611618041992188,-0.0004169940948486328,-0.0026781558990478516
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,-0.005359649658203125,0.005139350891113281,-0.00022029876708984375,-0.001107335090637207,0.012996673583984375,0.011889338493347168,0.011669039726257324,-0.003650665283203125,0.0016291141510009766,-0.0020215511322021484
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,0.015994548797607422,-0.002574443817138672,0.01342010498046875,0.0013666152954101562,-0.006154060363769531,-0.004787445068359375,0.008632659912109375,0.0061664581298828125,-0.0020949840545654297,0.004071474075317383
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,0.3021073341369629,-0.07610297203063965,0.22600436210632324,0.06695592403411865,-0.5270910263061523,-0.4601351022720337,-0.23413074016571045,-0.20576190948486328,-0.02326035499572754,-0.22902226448059082
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,0.1934971809387207,0.023637056350708008,0.2171342372894287,0.0429079532623291,-0.4842982292175293,-0.4413902759552002,-0.22425603866577148,-0.07763671875,0.013051271438598633,-0.06458544731140137
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,-0.07805848121643066,0.09247469902038574,0.014416217803955078,0.018332719802856445,-0.18705463409423828,-0.16872191429138184,-0.15430569648742676,0.1345081329345703,-0.00045299530029296875,0.13405513763427734
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,0.07452726364135742,-0.14621520042419434,-0.07168793678283691,-0.008601784706115723,-0.6879386901855469,-0.6965404748916626,-0.7682284116744995,0.13301897048950195,-0.04573416709899902,0.08728480339050293
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,-0.04246330261230469,-0.03175497055053711,-0.0742182731628418,0.013527870178222656,0.23993635177612305,0.2534642219543457,0.1792459487915039,0.10386180877685547,0.004525899887084961,0.10838770866394043
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,0.0030393600463867188,-0.012815475463867188,-0.009776115417480469,0.0009534358978271484,-0.0027780532836914062,-0.0018246173858642578,-0.011600732803344727,0.0017347335815429688,0.0012233257293701172,0.002958059310913086
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,-0.005032539367675781,-0.004733562469482422,-0.009766101837158203,0.0005125999450683594,-0.008233070373535156,-0.007720470428466797,-0.017486572265625,0.006539344787597656,-0.001269698143005371,0.005269646644592285
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,0.0009059906005859375,0.018876075744628906,0.019782066345214844,0.0027441978454589844,0.0003662109375,0.0031104087829589844,0.022892475128173828,0.0014886856079101562,8.404254913330078e-06,0.0014970898628234863
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,-0.0015268325805664062,0.0005707740783691406,-0.0009560585021972656,-0.0010895729064941406,0.0017499923706054688,0.0006604194641113281,-0.0002956390380859375,0.0006189346313476562,-0.0004532337188720703,0.00016570091247558594
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,-0.006546974182128906,0.005091190338134766,-0.0014557838439941406,7.534027099609375e-05,-0.0013484954833984375,-0.0012731552124023438,-0.0027289390563964844,-0.005527496337890625,3.7789344787597656e-05,-0.005489706993103027
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,0.3876791000366211,0.4171485900878906,0.8048276901245117,0.004978656768798828,0.016263961791992188,0.021242618560791016,0.8260703086853027,-0.0783987045288086,0.13413822650909424,0.055739521980285645
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,0.1314554214477539,-0.04971742630004883,0.08173799514770508,-0.03371930122375488,-0.5576333999633789,-0.5913527011871338,-0.5096147060394287,-0.30092430114746094,0.0225183367729187,-0.27840596437454224
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,0.6427459716796875,-0.3238387107849121,0.3189072608947754,-0.005423069000244141,-0.08016490936279297,-0.08558797836303711,0.23331928253173828,0.1490335464477539,0.08743500709533691,0.23646855354309082
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,0.34367942810058594,0.09390926361083984,0.4375886917114258,0.03490424156188965,0.019411087036132812,0.05431532859802246,0.49190402030944824,0.08446311950683594,0.02525418996810913,0.10971730947494507
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,-0.27666473388671875,0.028339385986328125,-0.24832534790039062,0.0050389766693115234,-0.13939762115478516,-0.13435864448547363,-0.38268399238586426,0.22446823120117188,0.09169930219650269,0.31616753339767456
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,0.009174346923828125,-0.00025600194931030273,0.008918344974517822,0.001991748809814453,-0.0033359527587890625,-0.0013442039489746094,0.007574141025543213,0.007595062255859375,0.0014503002166748047,0.00904536247253418
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,-0.008365631103515625,-0.0007939934730529785,-0.009159624576568604,0.0015785694122314453,-0.007989883422851562,-0.006411314010620117,-0.01557093858718872,-0.0015735626220703125,-0.0009385347366333008,-0.0025120973587036133
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,0.0017518997192382812,0.0012331604957580566,0.002985060214996338,0.0005500316619873047,0.00032329559326171875,0.0008733272552490234,0.0038583874702453613,0.004069328308105469,-0.0005284547805786133,0.0035408735275268555
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,0.0012369155883789062,0.002174973487854004,0.00341188907623291,-0.008582830429077148,0.0024728775024414062,-0.006109952926635742,-0.002698063850402832,0.0012416839599609375,-0.0006341934204101562,0.0006074905395507812
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,-0.0003070831298828125,-0.0006631016731262207,-0.0009701848030090332,0.001779794692993164,-0.0016222000122070312,0.0001575946807861328,-0.0008125901222229004,-0.001056671142578125,-0.0003917813301086426,-0.0014484524726867676
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,0.11902999877929688,-0.00848531723022461,0.11054468154907227,-0.030119657516479492,0.044539451599121094,0.014419794082641602,0.12496447563171387,-0.20017147064208984,0.09045934677124023,-0.10971212387084961
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,0.19720077514648438,0.03141176700592041,0.22861254215240479,-0.03725636005401611,-0.29564476013183594,-0.33290112018585205,-0.10428857803344727,-0.4206199645996094,-0.07385659217834473,-0.4944765567779541
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,0.04510688781738281,-0.024649500846862793,0.02045738697052002,0.020983219146728516,-0.057659149169921875,-0.03667593002319336,-0.01621854305267334,0.29528331756591797,0.13232922554016113,0.4276125431060791
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,-0.22380733489990234,0.099098801612854,-0.12470853328704834,-0.06177926063537598,-0.018227577209472656,-0.08000683784484863,-0.20471537113189697,-0.36428260803222656,0.011622965335845947,-0.3526596426963806
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,-0.00015354156494140625,0.08068138360977173,0.08052784204483032,0.034583091735839844,-0.07685565948486328,-0.04227256774902344,0.038255274295806885,0.1610403060913086,0.05200701951980591,0.2130473256111145
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,0.006247520446777344,-0.0038805007934570312,0.0023670196533203125,0.006134033203125,-0.000820159912109375,0.005313873291015625,0.0076808929443359375,-0.0007905960083007812,0.00030303001403808594,-0.0004875659942626953
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,0.016550064086914062,0.004942893981933594,0.021492958068847656,0.005185604095458984,-0.0032312870025634766,0.001954317092895508,0.023447275161743164,0.002040863037109375,-0.0003203153610229492,0.0017205476760864258
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,0.004590034484863281,-0.018541336059570312,-0.013951301574707031,-0.0014128684997558594,-0.005423545837402344,-0.006836414337158203,-0.020787715911865234,-0.011784553527832031,-0.0010656118392944336,-0.012850165367126465
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,-0.0093841552734375,0.007729053497314453,-0.0016551017761230469,-0.012848854064941406,-0.004205226898193359,-0.017054080963134766,-0.018709182739257812,-0.007297515869140625,0.0009715557098388672,-0.006325960159301758
ref,shuffled,reduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,-0.016712188720703125,0.0003829002380371094,-0.016329288482666016,-0.00011348724365234375,0.005848407745361328,0.005734920501708984,-0.010594367980957031,-0.012064933776855469,-0.0005227327346801758,-0.012587666511535645
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,0.16606521606445312,0.1049652099609375,0.2710304260253906,-0.21080636978149414,-0.1609032154083252,-0.37170958518981934,-0.10067915916442871,0.03789043426513672,-0.009446382522583008,0.02844405174255371
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,-0.02901172637939453,0.10183143615722656,0.07281970977783203,-0.08054924011230469,-0.23253750801086426,-0.31308674812316895,-0.24026703834533691,0.3601808547973633,0.013932406902313232,0.3741132616996765
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,-0.21135520935058594,0.010633468627929688,-0.20072174072265625,0.0038852691650390625,-0.14619040489196777,-0.1423051357269287,-0.34302687644958496,0.021430015563964844,0.00038254261016845703,0.0218125581741333
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,0.09254169464111328,0.06540679931640625,0.15794849395751953,-0.17400169372558594,-0.10803723335266113,-0.28203892707824707,-0.12409043312072754,0.1112356185913086,-0.017380356788635254,0.09385526180267334
ref,ordered,reduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,0.10918807983398438,0.06747055053710938,0.17665863037109375,-0.02624797821044922,-0.14744162559509277,-0.173689603805542,0.002969026565551758,-0.038196563720703125,-0.025529921054840088,-0.06372648477554321
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,0.0014400482177734375,0.0014967918395996094,0.002936840057373047,0.003899097442626953,-0.0014753341674804688,0.0024237632751464844,0.005360603332519531,0.0083160400390625,0.000498652458190918,0.008814692497253418
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,0.007985115051269531,0.0005686283111572266,0.008553743362426758,0.007061481475830078,-0.0028252601623535156,0.0042362213134765625,0.01278996467590332,-0.011269569396972656,-0.00015664100646972656,-0.011426210403442383
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,0.006331443786621094,-0.0008771419525146484,0.005454301834106445,-0.001008749008178711,-0.0004405975341796875,-0.0014493465423583984,0.004004955291748047,-0.017846107482910156,-0.0008213520050048828,-0.01866745948791504
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,-0.0031099319458007812,0.0008616447448730469,-0.0022482872009277344,-0.00968027114868164,-0.0042836666107177734,-0.013963937759399414,-0.01621222496032715,0.0007381439208984375,0.0003707408905029297,0.0011088848114013672
ref,shuffled,unreduced,1NP_2NP,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,0.004464149475097656,0.0036928653717041016,0.008157014846801758,-0.0015938282012939453,0.0055141448974609375,0.003920316696166992,0.01207733154296875,0.0022592544555664062,-0.0002944469451904297,0.0019648075103759766
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,0.10729217529296875,0.0024976730346679688,0.10978984832763672,-0.22192144393920898,-0.10300493240356445,-0.32492637634277344,-0.21513652801513672,0.03076648712158203,-0.0030303597450256348,0.027736127376556396
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,0.0029115676879882812,-0.018798351287841797,-0.015886783599853516,-0.05353975296020508,-0.15552616119384766,-0.20906591415405273,-0.22495269775390625,0.08489513397216797,0.01945972442626953,0.1043548583984375
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,-0.2622213363647461,0.04153180122375488,-0.2206895351409912,0.005819797515869141,-0.09431195259094238,-0.08849215507507324,-0.30918169021606445,0.03726387023925781,-0.005430042743682861,0.03183382749557495
ref,ordered,unreduced,1NP_2NP,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,0.0030231475830078125,0.09760928153991699,0.1006324291229248,-0.12398290634155273,-0.0734100341796875,-0.19739294052124023,-0.09676051139831543,-0.07355403900146484,-0.013516664505004883,-0.08707070350646973
